TITLE     = ""
VARIABLES = "V1"
"V2"
"V3"
"V4"
"V5"
"V6"
"V7"
"V8"
ZONE T="ZONE 002"
 STRANDID=0, SOLUTIONTIME=0
 I=12672, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 2.419041991E-001 5.332657322E-002 8.461839752E-004 2.754427185E+002 1.179359555E+000 1.984745502E+000 5.255215168E+000 2.762269080E-001
 2.419041991E-001 5.327287689E-002 2.537699882E-003 2.776228333E+002 1.178382397E+000 -5.529612303E-002 6.075060368E+000 8.477692008E-001
 2.419041991E-001 5.316554010E-002 4.226660822E-003 2.699196472E+002 1.179160595E+000 -5.890802294E-002 5.664181232E+000 1.304471135E+000
 2.419041991E-001 5.300467089E-002 5.911365617E-003 2.521636658E+002 1.178981781E+000 -7.305278778E-001 4.975406170E+000 1.958274961E+000
 2.419041991E-001 5.279042944E-002 7.590117864E-003 2.378890228E+002 1.178760529E+000 -8.468294740E-001 4.486305237E+000 2.186887264E+000
 2.419041991E-001 5.252303183E-002 9.261228144E-003 2.284826965E+002 1.178541660E+000 -9.337098002E-001 4.070907116E+000 2.494268179E+000
 2.419041991E-001 5.220275000E-002 1.092301216E-002 2.011707458E+002 1.178164005E+000 -9.581257105E-001 3.461216450E+000 2.646919012E+000
 2.419041991E-001 5.182990432E-002 1.257379912E-002 1.803707581E+002 1.177883267E+000 -9.591764212E-001 3.039787292E+000 2.759423971E+000
 2.419041991E-001 5.140487105E-002 1.421192382E-002 1.664927216E+002 1.177730322E+000 -9.868850708E-001 2.810777187E+000 2.950632095E+000
 2.419041991E-001 5.092807487E-002 1.583573967E-002 1.268655777E+002 1.177250504E+000 -9.669430256E-001 2.111086607E+000 2.836992264E+000
 2.419041991E-001 5.040000007E-002 1.744360849E-002 1.263634033E+002 1.177225471E+000 -9.683797359E-001 2.076167583E+000 2.876830816E+000
 2.419041991E-001 4.982117563E-002 1.903391443E-002 1.235396729E+002 1.177188635E+000 -9.891893268E-001 2.029327869E+000 3.177170515E+000
 2.419041991E-001 4.919218644E-002 2.060505562E-002 8.095150757E+001 1.176684737E+000 -9.148471951E-001 1.302910089E+000 2.852107048E+000
 2.419041991E-001 4.851366207E-002 2.215544693E-002 7.549049377E+001 1.176611066E+000 -9.195736647E-001 1.205133200E+000 2.975677490E+000
 2.419041991E-001 4.778629169E-002 2.368353121E-002 7.479893494E+001 1.176580787E+000 -9.194051027E-001 1.161927342E+000 2.996069193E+000
 2.419041991E-001 4.701080546E-002 2.518776804E-002 2.685668755E+001 1.176077604E+000 -8.222914338E-001 4.377573729E-001 2.699724674E+000
