TITLE     = ""
VARIABLES = "V1"
"V2"
"V3"
"V4"
"V5"
"V6"
"V7"
"V8"
ZONE T="ZONE 002"
 STRANDID=0, SOLUTIONTIME=0
 I=12672, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 2.419041991E-001 6.094465405E-002 9.670674335E-004 2.094831848E+002 1.178075910E+000 1.733312845E+000 3.484526634E+000 1.138028055E-001
 2.419041991E-001 6.088328734E-002 2.900228370E-003 2.034054718E+002 1.177561402E+000 2.464956939E-001 3.954857588E+000 2.981809676E-001
 2.419041991E-001 6.076061726E-002 4.830469377E-003 2.096619415E+002 1.178217530E+000 -3.069446385E-001 4.011184692E+000 7.316308618E-001
 2.419041991E-001 6.057676673E-002 6.755846087E-003 1.999782715E+002 1.178096175E+000 -5.531687737E-001 3.539124012E+000 9.743624926E-001
 2.419041991E-001 6.033191830E-002 8.674420416E-003 1.874580078E+002 1.177890897E+000 -7.379741073E-001 3.178325891E+000 1.190838575E+000
 2.419041991E-001 6.002632529E-002 1.058426034E-002 1.717755585E+002 1.177750468E+000 -7.889317870E-001 2.873389959E+000 1.399945498E+000
 2.419041991E-001 5.966028571E-002 1.248344313E-002 1.715072174E+002 1.177751064E+000 -7.899833918E-001 2.873903751E+000 1.403429389E+000
 2.419041991E-001 5.923417583E-002 1.437005587E-002 1.522380829E+002 1.177521706E+000 -8.318310976E-001 2.513036251E+000 1.547405958E+000
 2.419041991E-001 5.874842405E-002 1.624219865E-002 1.281032104E+002 1.177246809E+000 -8.513540626E-001 2.103026867E+000 1.633803606E+000
 2.419041991E-001 5.820351467E-002 1.809798740E-002 1.282183228E+002 1.177249432E+000 -8.647916317E-001 2.106677532E+000 1.787552714E+000
 2.419041991E-001 5.759999901E-002 1.993555389E-002 9.961581421E+001 1.176937461E+000 -8.464061022E-001 1.642344117E+000 1.871497035E+000
 2.419041991E-001 5.693848431E-002 2.175304480E-002 9.917607880E+001 1.176934719E+000 -8.466757536E-001 1.638286233E+000 1.874576688E+000
 2.419041991E-001 5.621964112E-002 2.354863472E-002 9.857138824E+001 1.176919103E+000 -8.485633135E-001 1.616386533E+000 1.909613490E+000
 2.419041991E-001 5.544418842E-002 2.532051131E-002 6.291003418E+001 1.176529765E+000 -7.763709426E-001 1.044820309E+000 1.846687555E+000
